"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"UGDH-AS1",0.00584085293059688,3.86733105654478,0.104002102442105,0.917482452643171,0.937560690094925,-6.4317440069831,"No"
"FUZ",-0.00643261621869229,5.2162324536935,-0.103995719261238,0.917487498693129,0.937560690094925,-6.43174466382486,"No"
"SPINK4",0.0210574411969295,4.24732892164239,0.103975861503677,0.917503196724809,0.937560690094925,-6.4317467069691,"No"
"PFKFB2",0.0130910375379321,4.52180799478155,0.103829688904324,0.917618750668035,0.937621031316833,-6.43176173451494,"No"
"ZNF367",0.0072921749322461,4.34621072531804,0.10375627824756,0.917676784725533,0.937622595020965,-6.43176927366178,"No"
"ANKRD13C-DT",0.00674339331243434,4.31054137880169,0.103237778796393,0.918086692016707,0.937927604211017,-6.43182237087061,"No"
"RPS18",0.00771714758189113,7.19446624515406,0.103235681997695,0.918088349716738,0.937927604211017,-6.43182258505453,"No"
"PDE4D",0.00892502052497646,3.95577912950843,0.102868351605763,0.918378761654718,0.938166533544594,-6.43186004002738,"No"
"BIN3",0.00513344392753901,4.59995715570073,0.102718662081414,0.918497109605143,0.938229672932456,-6.43187526489685,"No"
"TDRD3",0.00797430636357532,4.30790009199299,0.102239094000357,0.918876279486695,0.93851616032673,-6.43192389235328,"No"
"REXO1L2P",0.017383441538696,4.28855951975185,0.102220872323965,0.918890686804169,0.93851616032673,-6.43192573551687,"No"
"PTS",-0.0067012994619553,4.70646065108325,-0.101755627219148,0.919258550970492,0.938834096184413,-6.431972684863,"No"
"IGK",-0.0285062312734299,7.89011987233692,-0.101608816853188,0.919374635978255,0.938894867956377,-6.43198745551839,"No"
"H4C1",0.0114224587837874,4.43527310098781,0.101345235100487,0.919583058162014,0.939049924131721,-6.43201392109554,"No"
"MYH11",-0.0425124294773784,8.61415591277793,-0.100506478058734,0.920246326636085,0.939669407679478,-6.43209768128875,"No"
"BRD1",0.004058449796843,5.16856871930346,0.10030029242451,0.92040938188143,0.939778075494736,-6.43211816489953,"No"
"PRICKLE3",0.00475848317771188,4.71233938539184,0.0999979899123933,0.920648454239086,0.939964341945696,-6.43214812126256,"No"
"TCEAL7",-0.00800400931225465,3.87744427681769,-0.0998941610771924,0.920730567735893,0.939990343362213,-6.43215838922096,"No"
"LOC400541",0.00805217642632394,3.6368657759427,0.0993780190348691,0.921138773780935,0.940325054295992,-6.4322092738604,"No"
"SPATA25",-0.00972868406676319,3.60308031812506,-0.0993060570854101,0.921195688686029,0.940325054295992,-6.43221634740618,"No"
"PTPMT1",-0.00478082307359795,4.96797598770929,-0.099264672097914,0.921228420374228,0.940325054295992,-6.43222041304994,"No"
"SNORD82",0.0221588119709235,8.48888503062674,0.0991613078918731,0.921310172474034,0.940350658262648,-6.43223056010618,"No"
"DPH7",0.00509934229563491,4.28516454646414,0.0986265953572918,0.921733097157626,0.940718934681259,-6.43228288301456,"No"
"SLAMF7",0.0216030612506763,4.7962211881182,0.0985617687668146,0.921784372539308,0.940718934681259,-6.4322892072299,"No"
"MIR4288",-0.00890560718861089,4.23934692630084,-0.0979410217694698,0.922275376746395,0.941121768765212,-6.43234955427188,"No"
"SDHAP3",-0.00641743515365434,5.07669707217146,-0.0979193396230021,0.922292527640103,0.941121768765212,-6.43235165525174,"No"
"ELOA3BP",-0.00782012248798036,4.58037828984061,-0.0972394283718589,0.922830366053333,0.941612684885262,-6.43241730209076,"No"
"CDKN1A",-0.00859030741350253,5.761714848021,-0.0967930216969924,0.923183512163326,0.941915100887742,-6.4324601549011,"No"
"TP53I3",-0.00670645565843309,4.93409644922015,-0.0963987718633748,0.923495410603463,0.942160039722547,-6.43249783699282,"No"
"COTL1",-0.0090212164364365,5.18984384412658,-0.0963460329344545,0.923537134273047,0.942160039722547,-6.4325028660791,"No"
"TBC1D22A",-0.00485407139368466,5.52861177563257,-0.0961983751290287,0.923653952834925,0.942221288088937,-6.43251693181794,"No"
"PCGF3-AS1",-0.00601549528350453,4.64424801389994,-0.0957198192513873,0.924032570926891,0.942500459389909,-6.43256237036522,"No"
"DENND1C",-0.00833069903772543,4.73911841167826,-0.0957088898315559,0.924041218139956,0.942500459389909,-6.43256340546003,"No"
"ITIH4",0.00591573944875545,4.22569163907443,0.0955241353574022,0.924187394835796,0.942591618310092,-6.43258088515849,"No"
"CEP15",0.00551307704246318,3.73875618893572,0.0949172828181009,0.924667551534056,0.943023375954528,-6.43263806213219,"No"
"TFAP2A",0.00897438855740429,3.65574513422201,0.0946874195347021,0.924849432374018,0.943150902213278,-6.43265962446922,"No"
"PNMA2",-0.00581244736226383,3.97513020392548,-0.0945133197240698,0.924987192672802,0.943233421938946,-6.43267592112549,"No"
"YPEL3",-0.00797975717787391,5.99373827768321,-0.0936978102763012,0.925632512994937,0.943833471834705,-6.43275185792762,"No"
"DHX58",0.00548794777399042,4.77627342556859,0.0935528240385593,0.925747247225677,0.943892462086814,-6.43276528955674,"No"
"ANKRD37",0.00864129917865419,4.78876718826023,0.0931845577913532,0.926038680219912,0.944131596188819,-6.43279931251854,"No"
"OXA1L",-0.0137807371741339,6.9239671945776,-0.0929163539605704,0.926250933717442,0.944242882870931,-6.43282400659638,"No"
"FANCF",-0.0116886114037946,4.64072814177573,-0.0929028261829238,0.926261639590998,0.944242882870931,-6.43282525024161,"No"
"APOC1",-0.00700686646188053,4.57029395579963,-0.0924484127478015,0.926621269980285,0.944551468398111,-6.4328669205256,"No"
"LINC01730",-0.0047542358117032,3.78774335215235,-0.0921999649712271,0.926817902193018,0.944693874016642,-6.43288961712814,"No"
"VBP1",0.00550140977477076,4.00014042813205,0.0920371755531261,0.926946743191577,0.944767167650699,-6.43290445541806,"No"
"STX10",0.00531957756988621,5.56737573215636,0.0919361695239859,0.927026686213622,0.944790617309228,-6.43291364896004,"No"
"APRG1",-0.00718262906151068,3.80938878234655,-0.0916941869159144,0.927218210725121,0.944875328091182,-6.43293563310115,"No"
"GEMIN4",0.00707002465221862,4.68820376486438,0.0916872694492817,0.92722368582842,0.944875328091182,-6.43293626070199,"No"
"COL2A1",-0.00604784881045717,4.91594170443686,-0.0915028862295625,0.927369624538167,0.944966014712087,-6.43295297178784,"No"
"NCCRP1",0.0202361415086552,4.52494800424099,0.0911473762106352,0.927651016594956,0.945194705230057,-6.43298509756346,"No"
"H2AC20",0.00874856508838651,7.98458034386376,0.0908593423243225,0.92787900696584,0.945368959390382,-6.43301103415337,"No"
"MYO7B",0.0111069023910293,4.68505044669617,0.0905759305358158,0.92810334467226,0.9455394708676,-6.43303647443144,"No"
"SEC16A",0.00738824954759298,5.81797565517203,0.0895821399944073,0.928890036528154,0.946282845242076,-6.43312505359554,"No"
"NRAV",0.00514802448903939,4.63138910775708,0.0893681539561696,0.929059438768357,0.946397319025298,-6.43314399889973,"No"
"MTG2",-0.00390768110914852,4.57035581169842,-0.0890660724622593,0.929298587451096,0.946560767131869,-6.43317066664642,"No"
"ZNF384",0.00673775621142791,5.62899661355257,0.0890213704440213,0.929333977227456,0.946560767131869,-6.43317460527181,"No"
"LAMA3",-0.0157280742666384,5.38705968185934,-0.0888371715002859,0.929479805694705,0.946601709842779,-6.4331908138995,"No"
"TCL1A",-0.013999907970371,3.91165916088979,-0.0888264871740007,0.929488264443669,0.946601709842779,-6.4331917530393,"No"
"BBS4",0.00681436653035838,4.3066345514781,0.0886154366357346,0.929655354188538,0.946713774004578,-6.43321028098778,"No"
"HNF4G",0.0223222309211293,4.8467076331138,0.0884254456031544,0.929805773732732,0.946808849369229,-6.43322692245218,"No"
"MRPL49",0.00604243050993336,5.06859291505408,0.0879703335769174,0.930166105073073,0.947117650339485,-6.4332666408532,"No"
"PTGDR",0.00653867427516719,3.79208517267131,0.0877088303708515,0.930373154793207,0.947165077651812,-6.4332893699906,"No"
"STON2",0.00598329344488846,4.17640514441559,0.0877010506254637,0.930379314616086,0.947165077651812,-6.43329004514839,"No"
"CEACAM3",0.00521444623324729,4.25321826292235,0.0876309018099447,0.930434857022117,0.947165077651812,-6.43329613024246,"No"
"LPIN3",-0.00665831218951318,4.74231615335151,-0.0876231451588643,0.930440998602036,0.947165077651812,-6.43329680279814,"No"
"LRWD1",0.00434746418753207,5.01303354651237,0.0868742100347587,0.931034012160762,0.947710612059605,-6.43336146037484,"No"
"ADGRD1",0.0135644972860272,5.01847722319426,0.0864162349686876,0.931396660249905,0.948021602170578,-6.43340072518789,"No"
"SAMD12",0.0138670083640298,4.37042516630394,0.0862299943049046,0.931544139307338,0.948113557879414,-6.43341663331551,"No"
"NGDN",0.00485009828250949,4.93325499270195,0.0860130565014839,0.931715929648683,0.948230244501089,-6.43343512023884,"No"
"SEPHS1",0.00386555976119762,5.08312128904107,0.0856893710073807,0.93197225820175,0.948432948154043,-6.43346261738849,"No"
"EDF1",0.00598066507187056,6.98762347074452,0.0854001437620481,0.932201305159403,0.948571972899031,-6.4334870996174,"No"
"WIPF2",-0.0106394761822211,5.45974123157323,-0.0853725001626843,0.932223197181957,0.948571972899031,-6.43348943523337,"No"
"PLCL1",0.00760530441543317,3.8910650556064,0.0843189763773035,0.933057561848656,0.949362755614482,-6.43357788435662,"No"
"C14orf132",-0.00711203228997803,4.02201897195307,-0.0839678989430723,0.933335623214246,0.949587451356051,-6.43360711531953,"No"
"LINC00504",-0.00443460106792326,3.55960005841154,-0.083242655507874,0.933910058926645,0.950113636063316,-6.43366711349717,"No"
"IGHA1",-0.0231461245493572,4.73816151262899,-0.0831133421389997,0.934012486472662,0.950159588065679,-6.43367775671464,"No"
"FUOM",-0.00416279620115567,4.76068782552265,-0.0825448392539856,0.934462803921719,0.950559416923742,-6.43372435146598,"No"
"SLC52A2",-0.00570582301293232,6.02868017285927,-0.081719398660902,0.935116682725743,0.951166251878814,-6.43379143579114,"No"
"GPR89B",0.0105959023842228,5.25185299921608,0.0816274859251298,0.935189494850149,0.951182009043419,-6.4337988639172,"No"
"NMNAT1",-0.00383773215512662,4.24854499131902,-0.0813742443062395,0.935390112572887,0.951293364389381,-6.43381928694843,"No"
"FAM170B",-0.00560378635240477,3.6007091943063,-0.0813445545431266,0.935413633044566,0.951293364389381,-6.43382167716648,"No"
"SNORA71B",0.0273194812404567,7.92725850911794,0.0811355418845337,0.935579216202234,0.951403451014822,-6.43383847935873,"No"
"OR7G1",-0.00528083900434151,6.3729970260231,-0.0808680411056901,0.935791138737657,0.951513450262339,-6.43385992026421,"No"
"DNAJC17",0.00288156704058373,4.51612500042149,0.0808542463402996,0.935802067511231,0.951513450262339,-6.43386102403221,"No"
"ZNF652",0.00802688615384994,5.64512217277183,0.0803419542179087,0.936207934886815,0.951807397213815,-6.43390188102232,"No"
"ALG10B",0.0058056120203589,3.61666199924844,0.0802789746604709,0.936257832098338,0.951807397213815,-6.43390688592849,"No"
"RTKN",-0.00503435442599187,4.74058673947886,-0.0802721534540956,0.936263236393943,0.951807397213815,-6.43390742776566,"No"
"YAE1",-0.00736107276661224,3.67551231713489,-0.0799855207524617,0.936490332051541,0.951935378609885,-6.43393015460131,"No"
"MRPS17",0.00581057098376192,4.17592966833602,0.0799684462040722,0.936503860178762,0.951935378609885,-6.43393150586095,"No"
"AP5Z1",0.00418447938761091,4.76081070001729,0.0785719988732899,0.937610325443804,0.95300169915561,-6.43404104263592,"No"
"DGAT1",0.0121033021982608,6.06732133196789,0.078343695229479,0.93779123201584,0.953127194467498,-6.43405876719367,"No"
"CELP",0.025544264490585,4.24145807947665,0.0781328262462527,0.937958326375111,0.953147322219696,-6.4340750923858,"No"
"BISPR",-0.00553080483590973,3.94449014660092,-0.0781275976233744,0.937962469615475,0.953147322219696,-6.4340754966198,"No"
"FNIP2",0.00838753171037965,5.22788905964549,0.078101242638131,0.937983353733135,0.953147322219696,-6.43407753375819,"No"
"EZHIP",0.00701076276250756,3.69675116300695,0.0773273703514011,0.938596602071039,0.95371208222196,-6.43413704475559,"No"
"MBTD1",0.00576027821660841,4.56341765458887,0.0770730897414001,0.938798112669523,0.953858430176223,-6.43415646967989,"No"
"DNAJA3",0.00512683411883863,5.03362711140368,0.0767181556784349,0.939079395143696,0.954033589614501,-6.43418347672753,"No"
"BAK1",0.00540398488871219,4.66929030801754,0.0767104626302655,0.939085491910526,0.954033589614501,-6.43418406071406,"No"
"CNNM2",0.00456879817237965,4.24741715460762,0.0764007883515511,0.939330912857621,0.954224497579391,-6.43420751976331,"No"
"SNORD83A",0.0104570481542576,3.97433931321088,0.0759617482160399,0.939678868046836,0.954471375141713,-6.43424061617957,"No"
"TMED10P1",-0.00494632360811886,3.61376878223583,-0.075924230365903,0.939708602847488,0.954471375141713,-6.43424343556483,"No"
"ANKRD36BP2",-0.0139291460507973,4.74873070194684,-0.0758764209774462,0.939746494339238,0.954471375141713,-6.43424702631892,"No"
"PAX5",-0.0100049327443221,4.0819423538599,-0.0756703122268556,0.939909848119449,0.954578861600718,-6.43426248035705,"No"
"FZD8",-0.0090191106246067,5.63392971153155,-0.0754073899558322,0.940118233839101,0.954676693600322,-6.43428213327106,"No"
"LINC01238",-0.00467509244992437,3.54883748424939,-0.0754035975818475,0.94012123961208,0.954676693600322,-6.43428241624307,"No"
"CHORDC1P4",0.0108587571175502,3.77527612058609,0.0750359113314753,0.940412665797034,0.954914195094602,-6.43430978397637,"No"
"TXNL4B",-0.00302478781693072,4.37388639683068,-0.0749064176265463,0.94051530377069,0.954959979855035,-6.43431939064239,"No"
"OXTR",-0.00452125063267417,4.65760202572313,-0.0744631749349912,0.940866629890362,0.955258251125836,-6.4343521476221,"No"
"SNORD63",-0.0190355364835204,7.27291834765685,-0.0742022618578982,0.941073442144756,0.955409770507805,-6.43437133900556,"No"
"AKAP17A",-0.00332262643668635,5.26575561817211,-0.0735629429797367,0.941580214188833,0.955865782102624,-6.43441807920732,"No"
"SNX2",-0.00980589210284943,6.21459522553764,-0.0733781553901564,0.941726695193706,0.955949339695385,-6.43443151357919,"No"
"IGF1R",0.0104736478336935,6.12209177652362,0.0733137632659358,0.941777739263598,0.955949339695385,-6.43443618705874,"No"
"SYNM",0.0279945462587907,6.53738935033287,0.0730851112880667,0.941958995198952,0.95602090631518,-6.43445274911484,"No"
"RNF32-DT",-0.00554583005560394,3.87211580732294,-0.0730794666570174,0.941963469823623,0.95602090631518,-6.43445315732083,"No"
"TRAF3IP2-AS1",0.00332391211283989,3.65010482071156,0.0720606559220477,0.942771134315933,0.95678210524363,-6.43452631891577,"No"
"KCNJ14",0.00438859898592892,3.65037748572098,0.0717096561230996,0.94304940417596,0.957005981708408,-6.43455128663761,"No"
"TUFT1",-0.00681205753763781,4.25497378674,-0.0715179164983666,0.943201416836338,0.957101712895627,-6.43456487420157,"No"
"COA5",0.00576546375865394,4.31079678841202,0.0712046464593239,0.94344978430101,0.957295201216275,-6.43458699571505,"No"
"PCGF2",0.00523717078375263,5.47752146215267,0.0710864644924516,0.94354348305896,0.957304189022306,-6.43459531589138,"No"
"CXCR5",-0.00431319233779526,3.79823707913572,-0.0709642461071633,0.943640382869686,0.957304189022306,-6.43460390570249,"No"
"KRT15",-0.00744873312230476,3.91169195620256,-0.0709584561580245,0.943644973402955,0.957304189022306,-6.43460431226783,"No"
"EXOSC7",0.00447595505723797,4.5453813618291,0.0708968712335004,0.943693800831981,0.957304189022306,-6.43460863465651,"No"
"LINC01599",0.00421032814598776,3.65660206236226,0.0708296578570722,0.943747091009757,0.957304189022306,-6.43461334780021,"No"
"ZNF606",-0.00328796179879642,4.44559193401371,-0.0704038417787637,0.944084705592106,0.957588117640306,-6.43464310306555,"No"
"KAT6B",0.0105114502935519,5.6676694476635,0.070327437737655,0.944145284756228,0.957591030819929,-6.43464842306093,"No"
"CAMTA2",0.00414439230480745,5.43099333733662,0.0700541213125479,0.944361994328371,0.957716580417291,-6.43466740673409,"No"
"S100A14",0.0159696246075161,5.44031712348981,0.0700257362841146,0.944384500745338,0.957716580417291,-6.43466937402969,"No"
"SSR2",0.00564212069702741,5.4607103287757,0.0697742698904932,0.944583889791276,0.95786024610098,-6.4346867677256,"No"
"CCL14",0.00432190611413708,3.73288971385017,0.0689068723346406,0.945271681114418,0.958486131152468,-6.43474628470152,"No"
"EPHX3",0.00712393256277633,4.0354201338883,0.0688501978897482,0.945316621817602,0.958486131152468,-6.43475014754273,"No"
"TELO2",-0.00401414216988094,4.88363831907319,-0.0686721921559326,0.94545777482628,0.958570679749941,-6.43476225946837,"No"
"ATP2C2",-0.0136504105712127,4.60894016774449,-0.0680280506261091,0.945968573621676,0.958986026666548,-6.43480582637823,"No"
"CUEDC2",-0.003328642234389,5.10737474318072,-0.0680098306919183,0.945983022207107,0.958986026666548,-6.43480705272457,"No"
"KCTD11",0.00727339914009306,5.14040768966486,0.0670740903669536,0.946725097731512,0.959679674511711,-6.43486959388185,"No"
"TGFBRAP1",0.00569430313883323,5.37582341171135,0.0669743740258306,0.946804179153289,0.959701212440882,-6.4348762074458,"No"
"AKT1S1",-0.00350951705064162,4.82212921204096,-0.0667817443552,0.946956948291897,0.959797434641811,-6.43488895551319,"No"
"ADCY6",0.00406724789642343,5.52507372683693,0.066648770365786,0.947062407362699,0.959845696437833,-6.43489773419925,"No"
"GPS1",0.00356585870071591,6.07899750953378,0.066497552500745,0.947182336447295,0.959908616770881,-6.43490769605078,"No"
"GLCE",0.00665982196096948,5.09329675957806,0.0657389417775986,0.947783999979157,0.960459706604832,-6.43495732996152,"No"
"FAM149B1",-0.00403275601287678,4.50554009406656,-0.0654284212413257,0.948030286455811,0.960650621241312,-6.43497748226899,"No"
