"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation"
"C3orf22",0.0642393811979902,6.17087582924132,1.02274473290875,0.337541561763127,0.588369060695337,-6.48669888444066,"Not Significant"
"IGHG1",0.0865383692970072,6.8141454145302,1.0227189467459,0.337553005809699,0.588369060695337,-6.48672489225797,"Not Significant"
"MADD",0.049121718943784,8.53758916049134,1.02268167148772,0.337569549313161,0.588369060695337,-6.48676248705039,"Not Significant"
"KRT86",0.117560097321711,6.19508891720304,1.0222964305992,0.337740563654961,0.588601063123933,-6.48715096946274,"Not Significant"
"SMIM1",0.0650439239269511,6.08859529642693,1.02188577828525,0.337922932311104,0.588824709586106,-6.48756495486467,"Not Significant"
"NCDN",-0.0639431008433284,7.33868500199362,-1.02183669993248,0.337944732858796,0.588824709586106,-6.48761442312368,"Not Significant"
"ZKSCAN5",0.0472107240992887,7.33722476641197,1.02167415782703,0.338016941641762,0.588836408036042,-6.48777824368426,"Not Significant"
"PTPRM",0.26572455081028,9.58416372693598,1.02165086844613,0.338027288848099,0.588836408036042,-6.48780171462535,"Not Significant"
"RPL30",0.0569526229288986,14.282150951698,1.02147863501353,0.338103817802685,0.588847663559259,-6.4879752781582,"Not Significant"
"RIMS1",0.263893404603919,7.31653567850323,1.02146563758964,0.338109593527457,0.588847663559259,-6.48798837505571,"Not Significant"
"UBR2",0.106528162070603,8.25712197584793,1.02113379996722,0.338257079573487,0.588926690573976,-6.4883227095076,"Not Significant"
"CRBN",0.143009123368033,9.29442180002493,1.02112399562083,0.338261437895792,0.588926690573976,-6.48833258637039,"Not Significant"
"IGF2BP2",-0.0634439475187367,8.5092812200135,-1.02105646578383,0.338291458087579,0.588926690573976,-6.48840061372661,"Not Significant"
"CAPN7",0.177703700114459,7.88040612357217,1.0208782681943,0.338370685195327,0.588926690573976,-6.48858010777331,"Not Significant"
"ETHE1",-0.184531091128949,11.4195054401873,-1.02076358936047,0.338421679286576,0.588926690573976,-6.48869560836352,"Not Significant"
"TMEM205",0.162992986354517,9.56502352155148,1.02076232680566,0.338422240738279,0.588926690573976,-6.48869687991062,"Not Significant"
"PANTR1",-0.0967174920538723,6.07676509835374,-1.02070761109834,0.338446573227003,0.588926690573976,-6.48875198417258,"Not Significant"
"DLGAP3",-0.104062723124595,6.97947493975883,-1.02059977150673,0.338494534268312,0.588926690573976,-6.488860583004,"Not Significant"
"DEGS1",-0.107302178790269,11.3068402085214,-1.02059577733775,0.33849631075301,0.588926690573976,-6.48886460512644,"Not Significant"
"PEX14",-0.114492608072688,8.44263186081977,-1.0204094702712,0.338579182469822,0.589004878488841,-6.48905220279562,"Not Significant"
"DDX56",0.101212323687484,7.81969832747051,1.01997471255749,0.338772629142202,0.589275387624074,-6.48948987104576,"Not Significant"
"TMCO6",-0.14472723982831,7.80303826698593,-1.01975336809672,0.338871149793682,0.589380736334711,-6.48971264290527,"Not Significant"
"TRIM11",-0.0822889082660048,6.95243850720871,-1.01954432298252,0.338964216320579,0.589476576439237,-6.48992300238163,"Not Significant"
"INPP5F",-0.119324332300625,6.84788240459778,-1.01930981851511,0.339068640809706,0.589592144960035,-6.49015894229459,"Not Significant"
"DIPK1A",-0.200346370828266,9.54621584729081,-1.01892607591628,0.339239574425349,0.589823324563522,-6.49054494489861,"Not Significant"
"HGS",-0.0470030971212587,9.438655508288,-1.0186965314189,0.33934185412784,0.589935099742175,-6.49077578847514,"Not Significant"
"CLCN5",-0.0972218266085143,7.03515438747879,-1.01854651056011,0.339408712810817,0.589985278464834,-6.49092663699938,"Not Significant"
"PHF20L1",0.191534573469167,7.47166082668601,1.01774755599308,0.339764948330167,0.59053840582839,-6.49172971491517,"Not Significant"
"RAB14",-0.0765209250904864,10.3075064095553,-1.01760477708915,0.339828640562656,0.590557669768177,-6.49187318022506,"Not Significant"
"NOP58",0.336764871949311,10.1399319024788,1.01743843943721,0.339902853739297,0.590557669768177,-6.49204029823716,"Not Significant"
"BLOC1S6",0.190929571609587,9.34910920994776,1.017430328651,0.33990647276607,0.590557669768177,-6.49204844654324,"Not Significant"
"MYCT1",-0.466309886238964,6.78743756627275,-1.01725939723805,0.339982749154262,0.590557669768177,-6.49222015718007,"Not Significant"
"PIK3R2",-0.103814115796994,7.8869847616616,-1.0171502861388,0.340031445770265,0.590557669768177,-6.49232975420888,"Not Significant"
"TRAPPC2",0.147409370044354,8.15487102796017,1.01708442803553,0.340060841047653,0.590557669768177,-6.49239590128557,"Not Significant"
"GPR182",0.0612480994407054,6.23842090580616,1.01706523077287,0.340069409973051,0.590557669768177,-6.49241518216907,"Not Significant"
"B4GALT1",-0.138503731673004,7.61342422468599,-1.01683353467115,0.340172843413753,0.590557669768177,-6.49264786567519,"Not Significant"
"MFAP5",-0.110049668831778,12.5782558165901,-1.01679404738432,0.340190473692792,0.590557669768177,-6.49268751722002,"Not Significant"
"XAGE-4",-0.164034512122833,7.32180851836828,-1.01679239965027,0.340191209388214,0.590557669768177,-6.49268917178279,"Not Significant"
"CYP4B1",-0.106766034063037,6.41406283835765,-1.01678529509508,0.340194381509296,0.590557669768177,-6.49269630575815,"Not Significant"
"ZNF594-DT",0.130296104512015,5.97018646168698,1.01633966778624,0.340393395782648,0.590781674690855,-6.49314370262205,"Not Significant"
"FNDC7",0.18468216879372,6.11491609537543,1.01632597265906,0.340399513360322,0.590781674690855,-6.49315744976792,"Not Significant"
"SMIM24",0.0758374402151727,6.34436217145894,1.01619956401015,0.340455983779871,0.590813647310442,-6.49328433190348,"Not Significant"
"NUP88",-0.177834114415464,9.61648748367511,-1.01599722192273,0.340546390918045,0.590904498622796,-6.49348740689851,"Not Significant"
"JUN",0.160851048708036,9.5925664043513,1.01539657755364,0.340814869963155,0.591304279417639,-6.49409004555458,"Not Significant"
"TXNDC2",0.146947643697938,6.3250392393814,1.01421443233057,0.341343747920755,0.592155705252316,-6.49527532307961,"Not Significant"
"SPANXA1",0.0504169890465143,5.83360539262557,1.01394955757248,0.341462336507285,0.592200207425839,-6.49554075542858,"Not Significant"
"HIVEP3",-0.199711047659276,7.22560547909262,-1.01379829518484,0.341530073295565,0.592200207425839,-6.49569231254181,"Not Significant"
"PARVA",0.0375853900351828,9.01572648791785,1.01376270781637,0.341546011174656,0.592200207425839,-6.49572796674634,"Not Significant"
"C7orf25",0.155936718908601,7.55056531483188,1.01374466265239,0.341554092958946,0.592200207425839,-6.4957460454362,"Not Significant"
"UNC5B",0.216564671777675,8.53368316047468,1.0137004045733,0.341573915195457,0.592200207425839,-6.49579038470351,"Not Significant"
"ZCRB1",0.238558945216143,11.0656918189632,1.01357972110036,0.341627971217675,0.592200207425839,-6.4959112820653,"Not Significant"
"CAND1",0.147529142255642,8.8633188439783,1.01356098530294,0.341636363866606,0.592200207425839,-6.49593005008468,"Not Significant"
"PPP3CA",0.070458730458089,10.9153107838118,1.01342428174406,0.341697604658633,0.592240250601546,-6.49606698074431,"Not Significant"
"LINC00705",0.142133838067545,6.35121929769508,1.01331498200937,0.341746575104015,0.592259019890084,-6.49617645192725,"Not Significant"
"ZYG11A",-0.072336802197678,5.85899018706372,-1.01299951031406,0.34188794877038,0.592389341669399,-6.49649236799319,"Not Significant"
"CDO1",-0.185658486192075,7.69379954436646,-1.01297692185422,0.341898073160816,0.592389341669399,-6.49651498539395,"Not Significant"
"BTD",0.133280129769429,6.66792458317995,1.01264522389261,0.342046770350421,0.59252252432911,-6.49684706405348,"Not Significant"
"PKD2",0.167662455553419,11.3171086147831,1.01263521879968,0.342051256316728,0.59252252432911,-6.49685707934113,"Not Significant"
"TNNT1",-0.101005676362403,6.46241309405051,-1.01251083305093,0.342107030724768,0.592539331695895,-6.49698158553269,"Not Significant"
"LINC01785",0.095465820812727,6.33988693168898,1.01240623808185,0.342153936394356,0.592539331695895,-6.49708627275379,"Not Significant"
"TMEM242",0.0967157987526424,8.19399183757164,1.01235829733799,0.342175437101822,0.592539331695895,-6.49713425302453,"Not Significant"
"ABTB3",-0.547449022520482,6.30813436115663,-1.01206370155571,0.342307581752934,0.592652515286672,-6.49742905365711,"Not Significant"
"CD52",-0.0975113743965705,5.67449941695528,-1.01204241648042,0.342317130963818,0.592652515286672,-6.49745035099823,"Not Significant"
"PIR",-0.288308674957012,8.05549029130404,-1.01161775113571,0.342507693199294,0.592888234573025,-6.49787518964718,"Not Significant"
"GSG1L",0.103745781290896,7.13295274044181,1.01152937515756,0.34254736086593,0.592888234573025,-6.49796358459088,"Not Significant"
"L3MBTL1",0.0565223682104925,6.4693352365194,1.01148377825064,0.342567828476892,0.592888234573025,-6.49800918897868,"Not Significant"
"PRR7",-0.11506281051954,7.06943702284028,-1.01113034131053,0.34272651173761,0.593094826760115,-6.49836263069987,"Not Significant"
"TAF7",0.121210743450415,11.1920194746021,1.01097464766388,0.342796431762042,0.593094826760115,-6.49851829654393,"Not Significant"
"NDUFB9",0.0923917751031578,12.6940009213219,1.01096273519084,0.342801781953376,0.593094826760115,-6.49853020613629,"Not Significant"
"RALGAPA2",-0.0798724079499813,6.64911924953771,-1.01031495392809,0.343092813591316,0.593532220303693,-6.49917766945801,"Not Significant"
"SFPQ",0.252101159213598,8.81165780829767,1.01022966363989,0.343131146507738,0.593532409822008,-6.49926289428084,"Not Significant"
"GABARAPL3",0.292494771628085,10.445264477279,1.00998041118814,0.343243189560189,0.5936600854857,-6.49951192392936,"Not Significant"
"TM9SF3",0.169296056378094,10.359402305363,1.00989041477294,0.343283651335726,0.59366394230328,-6.49960182836793,"Not Significant"
"C11orf87",-0.553885782128842,6.75416757131007,-1.00956174696676,0.34343144931263,0.593853401439479,-6.4999301083003,"Not Significant"
"ALDOB",-0.103229470361432,6.27250851134557,-1.00932059437045,0.343539923875719,0.593931214248432,-6.50017092439081,"Not Significant"
"IMMP2L",0.274623295159655,8.1740412898645,1.00929164549734,0.343552947345403,0.593931214248432,-6.50019982991411,"Not Significant"
"SRI",-0.0977831864481971,10.1327745737428,-1.00901772051489,0.343676199045185,0.594078149702064,-6.50047331335294,"Not Significant"
"STK26",0.190839429522512,8.43364130632007,1.0087546030256,0.343794619961027,0.594216702889006,-6.50073595331347,"Not Significant"
"RBM33-DT",-0.125400579178737,5.99922428344443,-1.00847407357743,0.343920912007411,0.594320385899606,-6.50101591597963,"Not Significant"
"MRPL15",0.0979125812259483,11.4761692903382,1.00845132270141,0.343931155827786,0.594320385899606,-6.50103861828104,"Not Significant"
"UBE2V2",0.165748515152373,9.03134343265731,1.00786053040724,0.344197248388449,0.594714017244447,-6.50162801211718,"Not Significant"
"AGTR1",0.103337493379716,6.38009495631247,1.0076887729946,0.344274637524128,0.594781550008307,-6.50179931342447,"Not Significant"
"MECP2",-0.0883115194973421,7.75242952069783,-1.00757452656273,0.344326121209099,0.594804317514172,-6.50191324411064,"Not Significant"
"USF3",0.249550577305608,7.34676937436336,1.00703306259373,0.344570205452262,0.595159749751138,-6.50245307726931,"Not Significant"
"TMEM230",0.0651577496350573,12.14876943575,1.00675440648857,0.344695871455001,0.5953028866843,-6.50273080760303,"Not Significant"
"LOC100507560",0.0946621142750228,6.62344795324842,1.00667929653047,0.3447297499398,0.5953028866843,-6.50280565796572,"Not Significant"
"ELOVL4",-0.0659769298242212,7.22560551460189,-1.00652831382769,0.344797858704084,0.595308113049789,-6.50295610591606,"Not Significant"
"ACTR8",-0.0693179550272438,7.92649337783084,-1.00646474772935,0.34482653665939,0.595308113049789,-6.50301944171089,"Not Significant"
"TRAPPC12",-0.0855744670700673,7.57025754261606,-1.00641192164444,0.344850370632941,0.595308113049789,-6.50307207407555,"Not Significant"
"SAFB2",0.0889736273717734,8.12344825747074,1.00633267508744,0.344886127318129,0.595308113049789,-6.50315102606118,"Not Significant"
"SLC30A7",-0.0911120821966982,7.98117531210115,-1.00607193993157,0.345003793218843,0.595369776100349,-6.50341075845073,"Not Significant"
"LHX6",-0.0883082180736672,6.42538360882271,-1.00606767605036,0.345005717701239,0.595369776100349,-6.5034150055054,"Not Significant"
"GTF2B",0.302968826657276,9.39196764020598,1.00599864364126,0.345036876296178,0.595369776100349,-6.50348376357537,"Not Significant"
"CCDC91",0.292994577308967,8.49169861925134,1.00553403453107,0.345246639332972,0.595650545572215,-6.50394643236452,"Not Significant"
"PYROXD2",0.167371251415916,6.86580575862026,1.00546833105597,0.345276311224595,0.595650545572215,-6.5040118482427,"Not Significant"
"CPNE8",0.133294238414149,7.83103479070414,1.00524699223363,0.345376282925046,0.595748520004926,-6.50423219414246,"Not Significant"
"SOD3",-0.239568169552614,8.32962180256963,-1.0050995207995,0.345442903411261,0.595748520004926,-6.50437898340612,"Not Significant"
"PLEKHG6",-0.0588344459175989,5.7102919811808,-1.00500743462068,0.345484508511227,0.595748520004926,-6.5044706352518,"Not Significant"
"SGSM1",0.0842605041570756,6.17513967988741,1.0050028772452,0.34548656766128,0.595748520004926,-6.504475170965,"Not Significant"
"CDH10",0.647859154201067,7.79557422607775,1.00454844057365,0.345691942199383,0.596036473292473,-6.50492736850493,"Not Significant"
"RIC3",-0.217389664549579,6.32542244766653,-1.00444123400145,0.345740405951246,0.596053849629283,-6.50503402400783,"Not Significant"
"PHF1",0.0906814629391821,9.07982165191577,1.0042538851305,0.34582511130913,0.596133695427196,-6.5052203889262,"Not Significant"
"ZBTB41",0.466751889948017,8.19185880018004,1.00412465741819,0.345883547840139,0.596168246293893,-6.50534892241825,"Not Significant"
"GINM1",-0.189408259628538,10.8719650752506,-1.00372194530471,0.346065702100758,0.596416006905723,-6.50574938985814,"Not Significant"
"ACIN1",0.0847666892301628,8.39347431041545,1.00290498313502,0.346435455499647,0.596938034247266,-6.50656142018636,"Not Significant"
"SENP5",0.0510715993609825,7.34286553652686,1.00288282202566,0.346445489737015,0.596938034247266,-6.5065834404533,"Not Significant"
"DNAJC15",0.25832570898938,8.81868826834761,1.002400691255,0.346663846910115,0.59720360296292,-6.50706241475665,"Not Significant"
"IMPDH2",-0.152466463174997,11.7142296634306,-1.00237267730208,0.346676537680819,0.59720360296292,-6.50709023987635,"Not Significant"
"NAT14",0.0965443971520852,8.25043507741323,1.00202175621927,0.346835540745041,0.597411234241707,-6.50743874498974,"Not Significant"
"GABARAPL2",0.0756116058085983,12.3064945346629,1.00192991090816,0.346877165273061,0.59741666175245,-6.50752994252599,"Not Significant"
"PTCD3",0.0812042312749632,7.42232004186473,1.00170514810839,0.346979044494344,0.597443455149001,-6.50775309305449,"Not Significant"
"ATP6V1E1",0.0895711817897649,11.7376880245789,1.00167216611794,0.346993996315337,0.597443455149001,-6.50778583522717,"Not Significant"
"PDXP",-0.282987114458333,8.82276540452566,-1.00164095016118,0.347008147990008,0.597443455149001,-6.50781682344559,"Not Significant"
"ZNF415",-0.230664256039431,6.3937085149433,-1.00128299566155,0.347170457370791,0.59764611575788,-6.50817211350601,"Not Significant"
"TTC9",-0.122079774520728,6.18932821801915,-1.00093621544839,0.347327755401903,0.59764611575788,-6.50851621953693,"Not Significant"
"AMD1",0.164657328830186,9.4059088485176,1.00081912742164,0.347380878362259,0.59764611575788,-6.50863238398898,"Not Significant"
"LINC01304",0.0887228811679659,6.22336798893522,1.00081048804746,0.347384798301944,0.59764611575788,-6.50864095480381,"Not Significant"
"NKD2",0.0600870803288558,6.93171163127654,1.00075188131523,0.347411390805064,0.59764611575788,-6.50869909495245,"Not Significant"
"PRPSAP1",-0.0557516500293715,7.83073586846709,-1.00072351183428,0.347424263871176,0.59764611575788,-6.50872723763798,"Not Significant"
"LYPD1",-0.43010602426155,6.83712949080998,-1.00068444426847,0.347441991947552,0.59764611575788,-6.50876599188205,"Not Significant"
"CCND2",0.851478001926741,8.30119502862989,1.0005899879923,0.347484857170902,0.59764611575788,-6.50885968582164,"Not Significant"
"ZIK1",-0.0608405173997566,6.02202447033927,-1.00058818720344,0.347485674426638,0.59764611575788,-6.50886147201077,"Not Significant"
